#2022.01.12 00:00:00 2073600  0:Ubat(Vdc) 1:Ibat_w(A) 2:Ibat(A) 3:Phase(-) 4:U_in(Vac) 5:I_in(A) 6:P_in(kVA) 7:U_out(Vac) 8:I_out(A) 9:P_out(kVA) 10:F_out(Hz) 11:Mode(-) 12:XT_state(-) 13:Ubat_v(Vdc) 14:Ibat_v(A) 15:U_pv(V) 16:I_pv(A) 17:P_pv(kW) 18:Ed(kWh) 19:MWhT(MWh) 20:Mode_v(-) 21:Sd(h) 22:Phas(-) 23:VT_state(-) 24:T_1(C) 25:T_2(C) 26:T_3(C) 27:T_4(C) 28:Pyra1(%) 29:Pyra2(%) 30:TempSpeicherHeizen 31:TempSpeicherKuehlung 32:TempWTKuehlung 33:TempWTRueck_Kuehl 34:TempQuelleAustritt 35:TempAussenfuehler 36:Temp24Stundenwert 37:Temp1Stundenwert 38:TempBrauchwasser 39:Reserve_1 40:Reserve2 41:Reserve3 42:TempWP1Quelleaus 43:TempWP1Quelleein 44:TempWP1Vorlauf 45:TempWP1Ruecklauf 46:TempWP1PTherm 47:TempWP1PElek 48:TempWP1COP 49:WP1VerfluessigerTemperatur 50:WP1VerfluessigerDruck 51:WP1VerdampferTemperatur 52:WP1VerdampferDruck 53:WP1Sauggastemperatur 54:TempWP2Quelleaus 55:TempWP2Quelleein 56:TempWP2Vorlauf 57:TempWP2Ruecklauf 58:TempWP2PTherm 59:TempWP2PElek 60:TempWP2COP 61:WP2VerfluessigerTemperatur 62:WP2VerfluessigerDruck 63:WP2VerdampferTemperatur 64:WP2VerdampferDruck 65:WP2Sauggastemperatur 66:SollwertMischkreis1 67:TemperaturMischkreis1 68:StellwertMischkreis1 69:SollwertMischkreis2 70:TemperaturMischkreis2 71:StellwertMischkreis2 72:SollwertMischkreis3 73:TemperaturMischkreis3 74:StellwertMischkreis3 75:Reserve1 76:Reserve4 77:Reserve5 78:Reserve6 79:Reserve7 80:Reserve8 81:Reserve9 82:Reserve11 83:Reserve12 84:AlarmWP1 85:AusgangsstatusWP1 86:B_ZeitWP1Kompressor1 87:B_ZeitWP1Kompressor2 88:BetriebsmodusWP1 89:IntegerreserveWP1 90:AlarmWP2 91:AusgangsstatusWP2 92:B_ZeitWP2Kompressor1 93:B_ZeitWP2Kompressor2 94:BetriebsmodusWP2Working 95:IntegerreserveWP2 96:1_T_VL(C) 97:1_T_RL(C) 98:1_Vdot(lh) 99:1_Qdot(kW) 100:1_Q(kWh) 101:4_T_VL(C) 102:4_T_RL(C) 103:4_Vdot(lh) 104:4_Qdot(kW) 105:4_Q(kWh) 106:10_T_VL(C) 107:10_T_RL(C) 108:10_Vdot(lh) 109:10_Qdot(kW) 110:10_Q(kWh) 111:SMPumpeSoleWP1 112:SMPumpeHeizungWP1 113:SMPumpeKuehlungEM 114:SMPumpeRueckkuehlungEM 115:SMPumpeSoleWP2 116:SMPumpeHeizungWP2 117:SMPumpeBrauchwasserEM 118:RunErrorWP1Solepumpe 119:RunErrorWp1Heizungspumpe 120:RunErrorPumpeKuehlung 121:RunErrorRueckkuehlung 122:RunErrorWP2Solepumpe 123:RunErrorWP2Heizungspumpe 124:RunErrorPumpeBrauchwasser 125:RunErrrorV1_1 126:RunErrorV1_2 127:RunErrorV2_1 128:RunErrorV2_2 129:RunErrorV3_1 130:RunErrorV3_2 131:RunErrorVBWW 132:ErrorT1SpeicherHeizen 133:ErrorT2SpeicherKuehlen 134:ErrorT3Kuehlung 135:ErrorT4Rueckkuehlung 136:ErrorT5Quellenaustitt 137:ErrorT_Brauchwasser 138:ErrorT_Aussenfuehler 139:SMSchaltschrank 140:SMPhaseDrehfeld 141:SMWP1 142:SMWP2 143:SMSammelstoerung 144:SMReserve4 145:SMReserve5 146:SMReserve6 147:BMPumpeSoleWP1 148:BMPumpeHeizungWP1 149:BMPumpeKuehlung 150:BMPumpeRueckkuehlung 151:BMPumpeSoleWP2 152:BMPumpeHeizungWP2 153:BMPumpeBrauchwasserBMPump 154:RMV1_1offen 155:RMV1_2offen 156:RMV2_1offen 157:RMV2_2offen 158:RMV3_1offen 159:RMV3_2offen 160:RMVBWWoffen 161:BMResettaster 162:BMWPBetrieb 163:BMReserve2 164:BMReserve3 165:BMReserve4 166:BMReserve5 167:BMReserve6 168:BMReserve7 169:BMReserve8 170:BMReserve9 171:T_innen(C)
2022.01.12 00:00:00 2073600  57.750 30.000 24.000 4.000 227.000 7.406 1.683 227.000 0.656 0.150 50.047 2.000 1.000 57.844 0.000 4.777 0.000 1.683 1.288 2.469 0.000 8.984 3.000 1.000 10.800 28.600 31.900 12.100 0.000 0.000 27.700 10.300 5553.700 5553.700 6547.600 6552.300 2.000 6552.800 0.000 0.000 0.000 0.000 6545.900 6548.100 28.800 26.800 0.000 0.000 0.000 1.700 7.400 3.000 7.900 3.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.700 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.400 1507.800 7.000 0.000 1919.000 31.500 27.900 352.000 1.400 2861.000 27.400 30.800 6.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.750
2022.01.12 00:00:30 2073630  57.750 30.000 24.000 4.000 227.000 7.406 1.683 227.000 0.656 0.150 50.047 2.000 1.000 57.812 0.000 4.777 0.000 1.683 1.288 2.469 0.000 8.984 3.000 1.000 10.900 28.400 31.800 12.200 0.000 0.000 27.500 10.300 5553.700 5553.700 6547.600 6552.300 2.000 6552.800 0.000 0.000 0.000 0.000 6546.000 6548.300 28.000 26.800 0.000 0.000 0.000 1.900 7.500 3.300 8.000 4.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.700 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1504.900 1507.400 6.000 0.000 1919.000 31.500 27.900 353.000 1.400 2861.000 27.400 30.800 6.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.760
2022.01.12 00:01:00 2073660  57.750 30.000 24.000 4.000 227.000 7.406 1.683 227.000 0.656 0.150 50.031 2.000 1.000 57.812 0.000 4.777 0.000 1.683 1.288 2.469 0.000 8.984 3.000 1.000 11.000 28.300 31.800 12.100 0.000 0.000 27.400 10.300 5553.700 5553.700 6547.700 6552.200 2.000 6552.800 0.000 0.000 0.000 0.000 6546.200 6548.400 27.300 26.800 0.000 0.000 0.000 2.100 7.500 3.300 8.000 4.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.700 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1504.400 1506.900 6.000 0.000 1919.000 31.500 27.900 351.000 1.400 2861.000 27.400 30.600 5.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.740
2022.01.12 00:01:30 2073690  57.750 30.000 24.000 4.000 227.000 7.234 1.646 227.000 0.656 0.150 50.031 2.000 1.000 57.812 0.000 4.773 0.000 1.646 1.288 2.469 0.000 8.984 3.000 1.000 10.900 28.100 31.800 12.200 0.000 0.000 27.200 10.300 5553.700 5553.700 6547.700 6552.200 2.000 6552.800 0.000 0.000 0.000 0.000 6546.300 6548.500 27.000 26.800 0.000 0.000 0.000 2.300 7.600 3.500 8.000 5.300 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.700 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.900 1506.500 5.000 0.000 1919.000 31.400 27.900 353.000 1.400 2861.000 27.400 30.000 5.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.750
2022.01.12 00:02:00 2073720  57.750 30.000 24.000 4.000 227.000 7.234 1.646 227.000 0.656 0.150 50.047 2.000 1.000 57.812 0.000 4.773 0.000 1.646 1.288 2.469 0.000 8.984 3.000 1.000 10.800 28.000 31.900 12.100 0.000 0.000 27.100 10.300 5553.700 5553.700 6547.700 6552.200 2.000 6552.800 0.000 0.000 0.000 0.000 6546.500 6548.600 26.800 26.800 0.000 0.000 0.000 2.500 7.600 3.800 8.100 5.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.700 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.000 1505.700 5.000 0.000 1919.000 31.400 27.900 350.000 1.400 2861.000 27.500 28.700 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.760
2022.01.12 00:02:30 2073750  57.750 30.000 24.000 4.000 227.000 7.234 1.646 227.000 0.656 0.150 50.047 2.000 1.000 57.812 0.000 4.773 0.000 1.646 1.288 2.469 0.000 8.984 3.000 1.000 10.800 27.900 31.800 12.200 0.000 0.000 27.000 10.300 5553.700 5553.700 6547.800 6552.200 2.000 6552.800 0.000 0.000 0.000 0.000 6546.700 6548.800 26.700 26.900 0.000 0.000 0.000 2.700 7.700 3.800 8.100 6.300 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.700 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.500 1505.300 4.000 0.000 1919.000 31.500 28.000 353.000 1.400 2861.000 27.400 27.900 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.760
2022.01.12 00:03:00 2073780  57.750 30.000 24.000 4.000 227.000 7.234 1.646 227.000 0.656 0.150 50.016 2.000 1.000 57.844 0.000 4.777 0.000 1.646 1.288 2.469 0.000 8.984 3.000 1.000 10.900 27.800 31.700 12.100 0.000 0.000 26.900 10.300 5553.700 5553.700 6547.800 6552.200 2.000 6552.800 0.000 0.000 0.000 0.000 6546.800 6548.900 26.700 26.900 0.000 0.000 0.000 2.900 7.700 4.100 8.200 6.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.700 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.000 1504.900 4.000 0.000 1919.000 31.400 28.000 352.000 1.400 2861.000 27.400 27.900 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.750
2022.01.12 00:03:30 2073810  57.750 30.000 24.000 4.000 227.000 7.234 1.646 227.000 0.656 0.150 50.016 2.000 1.000 57.844 0.000 4.789 0.000 1.646 1.288 2.469 0.000 8.984 3.000 1.000 -99.990000 27.800 -99.990000 12.100 0.000 0.000 26.900 10.300 5553.700 5553.700 6547.800 6552.200 2.000 6552.500 0.000 0.000 0.000 0.000 6547.000 6549.100 26.700 26.900 0.000 0.000 0.000 3.100 7.800 4.100 8.200 7.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.600 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.600 1504.600 4.000 0.000 1919.000 31.400 27.900 351.000 1.400 2861.000 27.400 27.000 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.780
2022.01.12 00:04:00 2073840  57.750 30.000 23.000 4.000 228.000 7.078 1.614 227.000 0.656 0.150 49.984 2.000 1.000 57.812 0.000 4.797 0.000 1.614 0.000 2.469 0.000 0.000 3.000 1.000 10.900 27.700 31.700 12.000 0.000 0.000 26.800 10.300 5553.700 5553.700 6547.800 6552.200 2.000 6552.500 0.000 0.000 0.000 0.000 6547.200 6549.200 26.700 26.900 0.000 0.000 0.000 3.200 7.800 4.300 8.300 7.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.600 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.600 1504.600 4.000 0.000 1919.000 31.400 27.900 354.000 1.400 2861.000 27.400 27.000 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.760
2022.01.12 00:04:30 2073870  57.750 30.000 23.000 4.000 227.000 7.078 1.608 227.000 0.656 0.150 49.984 2.000 1.000 57.812 0.000 4.805 0.000 1.608 0.000 2.469 0.000 0.000 3.000 1.000 10.900 27.700 31.700 12.000 0.000 0.000 26.800 10.300 5553.700 5553.700 6547.800 6552.200 2.000 6552.500 0.000 0.000 0.000 0.000 6547.400 6549.400 26.700 26.900 0.000 0.000 0.000 3.400 7.900 4.300 8.300 7.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 25.200 29.200 10.000 24.700 0.000 10.000 24.700 0.000 10.000 0.000 0.000 29.200 1.000 3.600 2.700 2.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.300 1504.200 4.000 0.000 1919.000 31.400 28.000 351.000 1.400 2861.000 27.400 26.300 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.780
