#2022.01.06 00:00:00 1555200  0:Ubat(Vdc) 1:Ibat_w(A) 2:Ibat(A) 3:Phase(-) 4:U_in(Vac) 5:I_in(A) 6:P_in(kVA) 7:U_out(Vac) 8:I_out(A) 9:P_out(kVA) 10:F_out(Hz) 11:Mode(-) 12:XT_state(-) 13:Ubat_v(Vdc) 14:Ibat_v(A) 15:U_pv(V) 16:I_pv(A) 17:P_pv(kW) 18:Ed(kWh) 19:MWhT(MWh) 20:Mode_v(-) 21:Sd(h) 22:Phas(-) 23:VT_state(-) 24:T_1(C) 25:T_2(C) 26:T_3(C) 27:T_4(C) 28:Pyra1(%) 29:Pyra2(%) 30:TempSpeicherHeizen 31:TempSpeicherKuehlung 32:TempWTKuehlung 33:TempWTRueck_Kuehl 34:TempQuelleAustritt 35:TempAussenfuehler 36:Temp24Stundenwert 37:Temp1Stundenwert 38:TempBrauchwasser 39:Reserve_1 40:Reserve2 41:Reserve3 42:TempWP1Quelleaus 43:TempWP1Quelleein 44:TempWP1Vorlauf 45:TempWP1Ruecklauf 46:TempWP1PTherm 47:TempWP1PElek 48:TempWP1COP 49:WP1VerfluessigerTemperatur 50:WP1VerfluessigerDruck 51:WP1VerdampferTemperatur 52:WP1VerdampferDruck 53:WP1Sauggastemperatur 54:TempWP2Quelleaus 55:TempWP2Quelleein 56:TempWP2Vorlauf 57:TempWP2Ruecklauf 58:TempWP2PTherm 59:TempWP2PElek 60:TempWP2COP 61:WP2VerfluessigerTemperatur 62:WP2VerfluessigerDruck 63:WP2VerdampferTemperatur 64:WP2VerdampferDruck 65:WP2Sauggastemperatur 66:SollwertMischkreis1 67:TemperaturMischkreis1 68:StellwertMischkreis1 69:SollwertMischkreis2 70:TemperaturMischkreis2 71:StellwertMischkreis2 72:SollwertMischkreis3 73:TemperaturMischkreis3 74:StellwertMischkreis3 75:Reserve1 76:Reserve4 77:Reserve5 78:Reserve6 79:Reserve7 80:Reserve8 81:Reserve9 82:Reserve11 83:Reserve12 84:AlarmWP1 85:AusgangsstatusWP1 86:B_ZeitWP1Kompressor1 87:B_ZeitWP1Kompressor2 88:BetriebsmodusWP1 89:IntegerreserveWP1 90:AlarmWP2 91:AusgangsstatusWP2 92:B_ZeitWP2Kompressor1 93:B_ZeitWP2Kompressor2 94:BetriebsmodusWP2Working 95:IntegerreserveWP2 96:1_T_VL(C) 97:1_T_RL(C) 98:1_Vdot(lh) 99:1_Qdot(kW) 100:1_Q(kWh) 101:4_T_VL(C) 102:4_T_RL(C) 103:4_Vdot(lh) 104:4_Qdot(kW) 105:4_Q(kWh) 106:10_T_VL(C) 107:10_T_RL(C) 108:10_Vdot(lh) 109:10_Qdot(kW) 110:10_Q(kWh) 111:SMPumpeSoleWP1 112:SMPumpeHeizungWP1 113:SMPumpeKuehlungEM 114:SMPumpeRueckkuehlungEM 115:SMPumpeSoleWP2 116:SMPumpeHeizungWP2 117:SMPumpeBrauchwasserEM 118:RunErrorWP1Solepumpe 119:RunErrorWp1Heizungspumpe 120:RunErrorPumpeKuehlung 121:RunErrorRueckkuehlung 122:RunErrorWP2Solepumpe 123:RunErrorWP2Heizungspumpe 124:RunErrorPumpeBrauchwasser 125:RunErrrorV1_1 126:RunErrorV1_2 127:RunErrorV2_1 128:RunErrorV2_2 129:RunErrorV3_1 130:RunErrorV3_2 131:RunErrorVBWW 132:ErrorT1SpeicherHeizen 133:ErrorT2SpeicherKuehlen 134:ErrorT3Kuehlung 135:ErrorT4Rueckkuehlung 136:ErrorT5Quellenaustitt 137:ErrorT_Brauchwasser 138:ErrorT_Aussenfuehler 139:SMSchaltschrank 140:SMPhaseDrehfeld 141:SMWP1 142:SMWP2 143:SMSammelstoerung 144:SMReserve4 145:SMReserve5 146:SMReserve6 147:BMPumpeSoleWP1 148:BMPumpeHeizungWP1 149:BMPumpeKuehlung 150:BMPumpeRueckkuehlung 151:BMPumpeSoleWP2 152:BMPumpeHeizungWP2 153:BMPumpeBrauchwasserBMPump 154:RMV1_1offen 155:RMV1_2offen 156:RMV2_1offen 157:RMV2_2offen 158:RMV3_1offen 159:RMV3_2offen 160:RMVBWWoffen 161:BMResettaster 162:BMWPBetrieb 163:BMReserve2 164:BMReserve3 165:BMReserve4 166:BMReserve5 167:BMReserve6 168:BMReserve7 169:BMReserve8 170:BMReserve9 171:T_innen(C)
2022.01.06 00:00:00 1555200  54.062 30.000 -53.000 4.000 3.000 0.000 0.000 239.000 11.016 2.631 50.000 1.000 1.000 54.094 0.000 5.105 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 10.000 23.200 29.100 11.300 0.000 0.000 22.100 9.600 5553.700 5553.700 0.400 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6550.100 6553.400 29.800 24.700 2.700 0.500 5.400 6547.100 5.500 27.700 16.900 6549.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.100 10.000 23.200 0.000 10.000 23.200 0.000 10.000 66.900 0.000 28.100 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.900 1504.500 617.000 1.700 1847.000 29.200 26.300 429.000 1.400 2730.000 24.500 29.700 767.000 -4.100 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.130
2022.01.06 00:00:30 1555230  54.062 30.000 -53.000 4.000 3.000 0.000 0.000 239.000 11.016 2.631 50.000 1.000 1.000 54.094 0.000 5.109 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 9.900 23.200 29.200 11.500 0.000 0.000 22.100 9.600 5553.700 5553.700 0.400 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6550.000 6553.400 29.800 24.700 2.600 0.500 5.400 6546.800 5.400 27.700 16.900 6549.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.100 10.000 23.200 0.000 10.000 23.200 0.000 10.000 67.400 0.000 28.100 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.900 1504.600 622.000 1.700 1847.000 29.300 26.400 429.000 1.500 2730.000 24.500 29.700 776.000 -4.100 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.160
2022.01.06 00:01:00 1555260  54.062 30.000 -53.000 4.000 3.000 0.000 0.000 239.000 11.016 2.631 50.000 1.000 1.000 54.125 0.000 5.109 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 9.900 23.100 29.300 11.500 0.000 0.000 22.100 9.600 5553.700 5553.700 0.300 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6550.000 6553.400 29.800 24.700 2.600 0.500 5.400 6546.800 5.400 27.700 16.900 6551.100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.000 0.000 28.200 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.900 1504.700 618.000 1.800 1847.000 29.300 26.400 434.000 1.500 2730.000 24.500 29.700 784.000 -4.200 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.130
2022.01.06 00:01:30 1555290  54.062 30.000 -54.000 4.000 3.000 0.000 0.000 239.000 11.016 2.631 50.000 1.000 1.000 54.094 0.000 5.113 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 10.000 23.200 29.300 11.500 0.000 0.000 22.100 9.600 5553.700 5553.700 0.300 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6550.000 6553.300 29.700 24.700 2.600 0.500 5.400 6546.800 5.400 27.700 16.900 6552.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.200 0.000 28.200 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.900 1504.700 611.000 1.800 1847.000 29.300 26.400 430.000 1.500 2730.000 24.500 29.700 783.000 -4.200 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.140
2022.01.06 00:02:00 1555320  54.062 30.000 -54.000 4.000 3.000 0.000 0.000 239.000 11.016 2.631 50.000 1.000 1.000 54.062 0.000 5.121 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 10.100 23.200 29.300 11.400 0.000 0.000 22.100 9.600 5553.700 5553.700 0.200 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6550.000 6553.300 29.700 24.700 2.700 0.500 5.400 6547.100 5.500 27.700 16.900 6552.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.200 0.000 28.200 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.900 1504.700 616.000 1.700 1847.000 29.300 26.400 429.000 1.500 2730.000 24.500 29.500 784.000 -4.100 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.140
2022.01.06 00:02:30 1555350  54.062 30.000 -54.000 4.000 3.000 0.000 0.000 239.000 11.016 2.670 50.000 1.000 1.000 54.062 0.000 5.102 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 10.000 23.200 29.500 11.400 0.000 0.000 22.100 9.600 5553.700 5553.700 0.300 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6550.000 6553.300 29.700 24.700 2.700 0.500 5.500 6547.400 5.500 27.700 16.900 6552.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.200 0.000 28.200 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.000 1504.700 615.000 1.700 1847.000 29.400 26.400 422.000 1.500 2730.000 24.500 29.500 783.000 -4.000 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.160
2022.01.06 00:03:00 1555380  -99.990000 30.000 -54.000 4.000 3.000 0.000 0.000 239.000 11.016 2.631 50.000 1.000 1.000 54.094 0.000 5.094 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 10.100 23.200 29.400 11.500 0.000 0.000 22.100 9.600 5553.700 5553.700 0.300 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6550.000 6553.200 29.700 24.700 2.700 0.500 5.400 6547.200 5.500 27.700 16.900 6550.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.200 0.000 28.200 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.000 1504.600 620.000 1.600 1847.000 29.400 26.500 424.000 1.400 2730.000 24.500 29.500 784.000 -4.000 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.170
2022.01.06 00:03:30 1555410  54.062 30.000 -54.000 4.000 3.000 0.000 0.000 239.000 11.344 2.640 50.000 1.000 1.000 54.094 0.000 5.098 0.000 0.000 1.320 2.461 0.000 8.469 3.000 1.000 10.100 23.200 29.500 11.300 0.000 0.000 22.200 9.600 5553.700 5553.700 0.300 4.800 5.300 5.200 0.000 0.000 0.000 0.000 6549.900 6553.200 29.700 24.700 2.600 0.500 5.400 6546.800 5.400 27.700 16.900 6549.600 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.200 0.000 28.200 5.200 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.200 1504.800 614.000 1.700 1847.000 29.400 26.500 426.000 1.400 2730.000 24.500 29.600 783.000 -4.100 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.180
2022.01.06 00:04:00 1555440  54.062 30.000 -54.000 4.000 3.000 0.000 0.000 238.000 11.016 2.631 50.000 1.000 1.000 54.062 0.000 5.098 0.000 0.000 0.000 2.461 0.000 0.000 3.000 1.000 10.000 23.200 29.500 11.300 0.000 0.000 22.200 9.600 5553.700 5553.700 0.300 4.800 5.300 5.100 0.000 0.000 0.000 0.000 6549.800 6553.100 29.700 24.700 2.600 0.500 5.300 6546.600 5.300 27.700 16.900 6549.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.200 0.000 28.200 5.100 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.100 1505.000 610.000 1.800 1847.000 29.400 26.500 425.000 1.400 2730.000 24.500 29.600 786.000 -4.100 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.170
2022.01.06 00:04:30 1555470  -99.990000 30.000 -54.000 4.000 3.000 0.000 0.000 239.000 11.016 2.640 50.000 1.000 1.000 54.062 0.000 5.105 0.000 0.000 0.000 2.461 0.000 0.000 3.000 1.000 9.900 23.200 29.700 11.400 0.000 0.000 22.200 9.600 5553.700 5553.700 0.300 4.800 5.300 5.100 0.000 0.000 0.000 0.000 6549.700 6553.100 29.700 24.700 2.600 0.500 5.300 6546.600 5.300 27.700 16.900 6550.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 23.700 28.200 10.000 23.200 0.000 10.000 23.200 0.000 10.000 68.200 0.000 28.200 5.100 5.500 5.000 5.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.000 1504.900 621.000 1.900 1847.000 29.400 26.500 419.000 1.400 2730.000 24.600 29.600 784.000 -4.100 42.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.180
