#2022.02.06 00:00:00 4233600  0:Ubat(Vdc) 1:Ibat_w(A) 2:Ibat(A) 3:Phase(-) 4:U_in(Vac) 5:I_in(A) 6:P_in(kVA) 7:U_out(Vac) 8:I_out(A) 9:P_out(kVA) 10:F_out(Hz) 11:Mode(-) 12:XT_state(-) 13:Ubat_v(Vdc) 14:Ibat_v(A) 15:U_pv(V) 16:I_pv(A) 17:P_pv(kW) 18:Ed(kWh) 19:MWhT(MWh) 20:Mode_v(-) 21:Sd(h) 22:Phas(-) 23:VT_state(-) 24:T_1(C) 25:T_2(C) 26:T_3(C) 27:T_4(C) 28:Pyra1(%) 29:Pyra2(%) 30:TempSpeicherHeizen 31:TempSpeicherKuehlung 32:TempWTKuehlung 33:TempWTRueck_Kuehl 34:TempQuelleAustritt 35:TempAussenfuehler 36:Temp24Stundenwert 37:Temp1Stundenwert 38:TempBrauchwasser 39:Reserve_1 40:Reserve2 41:Reserve3 42:TempWP1Quelleaus 43:TempWP1Quelleein 44:TempWP1Vorlauf 45:TempWP1Ruecklauf 46:TempWP1PTherm 47:TempWP1PElek 48:TempWP1COP 49:WP1VerfluessigerTemperatur 50:WP1VerfluessigerDruck 51:WP1VerdampferTemperatur 52:WP1VerdampferDruck 53:WP1Sauggastemperatur 54:TempWP2Quelleaus 55:TempWP2Quelleein 56:TempWP2Vorlauf 57:TempWP2Ruecklauf 58:TempWP2PTherm 59:TempWP2PElek 60:TempWP2COP 61:WP2VerfluessigerTemperatur 62:WP2VerfluessigerDruck 63:WP2VerdampferTemperatur 64:WP2VerdampferDruck 65:WP2Sauggastemperatur 66:SollwertMischkreis1 67:TemperaturMischkreis1 68:StellwertMischkreis1 69:SollwertMischkreis2 70:TemperaturMischkreis2 71:StellwertMischkreis2 72:SollwertMischkreis3 73:TemperaturMischkreis3 74:StellwertMischkreis3 75:Reserve1 76:Reserve4 77:Reserve5 78:Reserve6 79:Reserve7 80:Reserve8 81:Reserve9 82:Reserve11 83:Reserve12 84:AlarmWP1 85:AusgangsstatusWP1 86:B_ZeitWP1Kompressor1 87:B_ZeitWP1Kompressor2 88:BetriebsmodusWP1 89:IntegerreserveWP1 90:AlarmWP2 91:AusgangsstatusWP2 92:B_ZeitWP2Kompressor1 93:B_ZeitWP2Kompressor2 94:BetriebsmodusWP2Working 95:IntegerreserveWP2 96:1_T_VL(C) 97:1_T_RL(C) 98:1_Vdot(lh) 99:1_Qdot(kW) 100:1_Q(kWh) 101:4_T_VL(C) 102:4_T_RL(C) 103:4_Vdot(lh) 104:4_Qdot(kW) 105:4_Q(kWh) 106:10_T_VL(C) 107:10_T_RL(C) 108:10_Vdot(lh) 109:10_Qdot(kW) 110:10_Q(kWh) 111:SMPumpeSoleWP1 112:SMPumpeHeizungWP1 113:SMPumpeKuehlungEM 114:SMPumpeRueckkuehlungEM 115:SMPumpeSoleWP2 116:SMPumpeHeizungWP2 117:SMPumpeBrauchwasserEM 118:RunErrorWP1Solepumpe 119:RunErrorWp1Heizungspumpe 120:RunErrorPumpeKuehlung 121:RunErrorRueckkuehlung 122:RunErrorWP2Solepumpe 123:RunErrorWP2Heizungspumpe 124:RunErrorPumpeBrauchwasser 125:RunErrrorV1_1 126:RunErrorV1_2 127:RunErrorV2_1 128:RunErrorV2_2 129:RunErrorV3_1 130:RunErrorV3_2 131:RunErrorVBWW 132:ErrorT1SpeicherHeizen 133:ErrorT2SpeicherKuehlen 134:ErrorT3Kuehlung 135:ErrorT4Rueckkuehlung 136:ErrorT5Quellenaustitt 137:ErrorT_Brauchwasser 138:ErrorT_Aussenfuehler 139:SMSchaltschrank 140:SMPhaseDrehfeld 141:SMWP1 142:SMWP2 143:SMSammelstoerung 144:SMReserve4 145:SMReserve5 146:SMReserve6 147:BMPumpeSoleWP1 148:BMPumpeHeizungWP1 149:BMPumpeKuehlung 150:BMPumpeRueckkuehlung 151:BMPumpeSoleWP2 152:BMPumpeHeizungWP2 153:BMPumpeBrauchwasserBMPump 154:RMV1_1offen 155:RMV1_2offen 156:RMV2_1offen 157:RMV2_2offen 158:RMV3_1offen 159:RMV3_2offen 160:RMVBWWoffen 161:BMResettaster 162:BMWPBetrieb 163:BMReserve2 164:BMReserve3 165:BMReserve4 166:BMReserve5 167:BMReserve6 168:BMReserve7 169:BMReserve8 170:BMReserve9 171:T_innen(C)
2022.02.06 00:00:00 4233600  57.062 30.000 30.000 4.000 209.000 19.891 4.130 209.000 10.531 2.202 50.000 2.000 1.000 57.125 0.000 4.625 0.000 4.130 2.873 2.504 0.000 10.000 3.000 1.000 9.800 25.800 30.700 11.300 0.000 0.000 24.500 9.400 5553.700 5553.700 6551.800 2.900 6.900 3.600 0.000 0.000 0.000 0.000 6547.400 6550.700 30.500 25.600 2.400 0.500 4.900 6544.000 4.800 28.600 17.300 6550.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.600 10.000 23.700 0.000 10.000 23.700 0.000 10.000 58.200 0.000 28.600 5.400 11.000 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.000 1507.300 600.000 1.400 2184.000 30.400 27.300 377.000 1.400 3389.000 25.400 30.300 668.000 -3.400 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.180
2022.02.06 00:00:30 4233630  57.062 30.000 30.000 4.000 209.000 19.734 4.112 209.000 10.531 2.159 50.000 2.000 1.000 57.125 0.000 4.637 0.000 4.112 2.873 2.504 0.000 10.000 3.000 1.000 9.900 26.000 30.700 11.300 0.000 0.000 24.700 9.400 5553.700 5553.700 6551.600 2.900 6.900 3.600 0.000 0.000 0.000 0.000 6547.400 6550.600 30.500 25.600 2.400 0.500 4.900 6544.200 4.900 28.600 17.300 6550.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.600 10.000 23.700 0.000 10.000 23.700 0.000 10.000 57.700 0.000 28.600 5.400 11.000 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.100 1507.300 596.000 1.300 2184.000 30.400 27.300 378.000 1.400 3389.000 25.400 30.300 664.000 -3.400 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.200
2022.02.06 00:01:00 4233660  57.156 30.000 30.000 4.000 208.000 19.891 4.095 208.000 10.359 2.141 49.984 2.000 1.000 57.156 0.000 4.652 0.000 4.095 2.873 2.504 0.000 10.000 3.000 1.000 9.800 26.200 30.700 11.300 0.000 0.000 24.900 9.400 5553.700 5553.700 6551.400 2.900 6.900 3.600 0.000 0.000 0.000 0.000 6547.400 6550.600 30.500 25.600 2.400 0.500 4.900 6544.200 4.900 28.600 17.300 6548.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 57.200 0.000 28.700 5.400 11.000 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.200 1507.300 599.000 1.300 2184.000 30.400 27.300 378.000 1.400 3389.000 25.500 30.400 660.000 -3.400 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.230
2022.02.06 00:01:30 4233690  57.156 30.000 30.000 4.000 210.000 19.734 4.147 210.000 10.531 2.212 49.984 2.000 1.000 57.156 0.000 4.637 0.000 4.147 2.873 2.504 0.000 10.000 3.000 1.000 9.800 26.400 30.700 11.500 0.000 0.000 25.100 9.400 5553.700 5553.700 6551.400 2.800 6.900 3.500 0.000 0.000 0.000 0.000 6547.400 6550.600 30.600 25.700 2.400 0.500 4.900 6544.000 4.800 28.600 17.300 6547.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 56.500 0.000 28.700 5.300 10.900 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.200 1507.400 594.000 1.300 2184.000 30.400 27.300 379.000 1.400 3389.000 25.500 30.500 646.000 -3.300 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.250
2022.02.06 00:02:00 4233720  57.156 30.000 30.000 4.000 209.000 19.891 4.130 209.000 10.359 2.193 50.016 2.000 1.000 57.156 0.000 4.617 0.000 4.130 2.873 2.504 0.000 10.000 3.000 1.000 9.800 26.700 30.700 11.300 0.000 0.000 25.300 9.400 5553.700 5553.700 6551.400 2.800 6.900 3.500 0.000 0.000 0.000 0.000 6547.400 6550.600 30.700 25.700 2.400 0.500 4.800 6543.900 4.800 28.800 17.400 6546.300 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 56.400 0.000 28.700 5.300 10.900 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.100 1507.500 601.000 1.400 2184.000 30.500 27.300 372.000 1.400 3389.000 25.500 30.600 647.000 -3.400 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.250
2022.02.06 00:02:30 4233750  57.156 30.000 30.000 4.000 208.000 19.891 4.164 209.000 10.531 2.202 50.016 2.000 1.000 57.188 0.000 4.617 0.000 4.164 2.873 2.504 0.000 10.000 3.000 1.000 9.800 26.900 30.700 11.300 0.000 0.000 25.500 9.400 5553.700 5553.700 6551.200 2.800 6.900 3.500 0.000 0.000 0.000 0.000 6547.300 6550.500 30.800 25.700 2.400 0.500 4.800 6543.400 4.700 28.800 17.400 6546.300 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 56.700 0.000 28.700 5.300 10.900 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.100 1507.500 592.000 1.400 2184.000 30.500 27.300 375.000 1.400 3389.000 25.500 30.600 645.000 -3.400 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.270
2022.02.06 00:03:00 4233780  57.156 30.000 30.000 4.000 209.000 19.734 4.112 208.000 10.359 2.159 50.000 2.000 1.000 57.188 0.000 4.617 0.000 4.112 2.873 2.504 0.000 10.000 3.000 1.000 9.800 27.000 30.800 11.500 0.000 0.000 25.700 9.400 5553.700 5553.700 6551.100 2.800 6.900 3.500 0.000 0.000 0.000 0.000 6547.200 6550.500 30.800 25.800 2.400 0.500 4.800 6543.400 4.700 28.800 17.400 6547.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 56.900 0.000 28.700 5.300 10.900 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.200 1507.600 591.000 1.400 2184.000 30.500 27.300 376.000 1.400 3389.000 25.500 30.600 654.000 -3.500 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.280
2022.02.06 00:03:30 4233810  57.156 30.000 30.000 4.000 208.000 19.891 4.130 208.000 10.359 2.193 50.000 2.000 1.000 57.219 0.000 4.617 0.000 4.130 2.873 2.504 0.000 10.000 3.000 1.000 9.800 27.100 30.800 11.500 0.000 0.000 25.900 9.400 5553.700 5553.700 6551.100 2.800 6.900 3.500 0.000 0.000 0.000 0.000 6547.200 6550.500 30.800 25.800 2.400 0.500 4.800 6543.400 4.700 28.800 17.400 6548.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 56.900 0.000 28.700 5.300 10.900 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.300 1507.600 596.000 1.400 2184.000 30.500 27.300 373.000 1.400 3389.000 25.600 30.600 655.000 -3.400 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.300
2022.02.06 00:04:00 4233840  57.156 30.000 30.000 4.000 208.000 19.734 4.130 208.000 10.359 2.159 49.984 2.000 1.000 57.219 0.000 4.629 0.000 4.130 0.000 2.504 0.000 0.000 3.000 1.000 9.800 27.400 30.900 11.400 0.000 0.000 26.100 9.400 5553.700 5553.700 6551.000 2.800 6.900 3.500 0.000 0.000 0.000 0.000 6547.200 6550.400 30.800 25.800 2.400 0.500 4.800 6543.700 4.800 28.800 17.400 6549.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 56.900 0.000 28.700 5.300 10.900 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.400 1507.600 600.000 1.400 2184.000 30.500 27.300 372.000 1.400 3389.000 25.600 30.600 655.000 -3.400 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.310
2022.02.06 00:04:30 4233870  -99.990000 30.000 30.000 4.000 209.000 19.734 4.147 208.000 10.531 2.150 49.984 2.000 1.000 57.219 0.000 4.629 0.000 4.147 0.000 2.504 0.000 0.000 3.000 1.000 9.900 27.500 30.900 11.300 0.000 0.000 26.300 9.400 5553.700 5553.700 6551.200 2.800 6.900 3.500 0.000 0.000 0.000 0.000 6547.200 6550.400 30.700 25.800 2.400 0.500 4.800 6544.000 4.800 28.800 17.400 6549.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.200 28.700 10.000 23.700 0.000 10.000 23.700 0.000 10.000 56.500 0.000 28.700 5.300 10.900 8.400 8.400 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1505.400 1507.600 596.000 1.300 2184.000 30.500 27.400 374.000 1.400 3389.000 25.600 30.600 652.000 -3.300 45.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 18.310
