#2022.01.25 00:00:00 3196800  0:Ubat(Vdc) 1:Ibat_w(A) 2:Ibat(A) 3:Phase(-) 4:U_in(Vac) 5:I_in(A) 6:P_in(kVA) 7:U_out(Vac) 8:I_out(A) 9:P_out(kVA) 10:F_out(Hz) 11:Mode(-) 12:XT_state(-) 13:Ubat_v(Vdc) 14:Ibat_v(A) 15:U_pv(V) 16:I_pv(A) 17:P_pv(kW) 18:Ed(kWh) 19:MWhT(MWh) 20:Mode_v(-) 21:Sd(h) 22:Phas(-) 23:VT_state(-) 24:T_1(C) 25:T_2(C) 26:T_3(C) 27:T_4(C) 28:Pyra1(%) 29:Pyra2(%) 30:TempSpeicherHeizen 31:TempSpeicherKuehlung 32:TempWTKuehlung 33:TempWTRueck_Kuehl 34:TempQuelleAustritt 35:TempAussenfuehler 36:Temp24Stundenwert 37:Temp1Stundenwert 38:TempBrauchwasser 39:Reserve_1 40:Reserve2 41:Reserve3 42:TempWP1Quelleaus 43:TempWP1Quelleein 44:TempWP1Vorlauf 45:TempWP1Ruecklauf 46:TempWP1PTherm 47:TempWP1PElek 48:TempWP1COP 49:WP1VerfluessigerTemperatur 50:WP1VerfluessigerDruck 51:WP1VerdampferTemperatur 52:WP1VerdampferDruck 53:WP1Sauggastemperatur 54:TempWP2Quelleaus 55:TempWP2Quelleein 56:TempWP2Vorlauf 57:TempWP2Ruecklauf 58:TempWP2PTherm 59:TempWP2PElek 60:TempWP2COP 61:WP2VerfluessigerTemperatur 62:WP2VerfluessigerDruck 63:WP2VerdampferTemperatur 64:WP2VerdampferDruck 65:WP2Sauggastemperatur 66:SollwertMischkreis1 67:TemperaturMischkreis1 68:StellwertMischkreis1 69:SollwertMischkreis2 70:TemperaturMischkreis2 71:StellwertMischkreis2 72:SollwertMischkreis3 73:TemperaturMischkreis3 74:StellwertMischkreis3 75:Reserve1 76:Reserve4 77:Reserve5 78:Reserve6 79:Reserve7 80:Reserve8 81:Reserve9 82:Reserve11 83:Reserve12 84:AlarmWP1 85:AusgangsstatusWP1 86:B_ZeitWP1Kompressor1 87:B_ZeitWP1Kompressor2 88:BetriebsmodusWP1 89:IntegerreserveWP1 90:AlarmWP2 91:AusgangsstatusWP2 92:B_ZeitWP2Kompressor1 93:B_ZeitWP2Kompressor2 94:BetriebsmodusWP2Working 95:IntegerreserveWP2 96:1_T_VL(C) 97:1_T_RL(C) 98:1_Vdot(lh) 99:1_Qdot(kW) 100:1_Q(kWh) 101:4_T_VL(C) 102:4_T_RL(C) 103:4_Vdot(lh) 104:4_Qdot(kW) 105:4_Q(kWh) 106:10_T_VL(C) 107:10_T_RL(C) 108:10_Vdot(lh) 109:10_Qdot(kW) 110:10_Q(kWh) 111:SMPumpeSoleWP1 112:SMPumpeHeizungWP1 113:SMPumpeKuehlungEM 114:SMPumpeRueckkuehlungEM 115:SMPumpeSoleWP2 116:SMPumpeHeizungWP2 117:SMPumpeBrauchwasserEM 118:RunErrorWP1Solepumpe 119:RunErrorWp1Heizungspumpe 120:RunErrorPumpeKuehlung 121:RunErrorRueckkuehlung 122:RunErrorWP2Solepumpe 123:RunErrorWP2Heizungspumpe 124:RunErrorPumpeBrauchwasser 125:RunErrrorV1_1 126:RunErrorV1_2 127:RunErrorV2_1 128:RunErrorV2_2 129:RunErrorV3_1 130:RunErrorV3_2 131:RunErrorVBWW 132:ErrorT1SpeicherHeizen 133:ErrorT2SpeicherKuehlen 134:ErrorT3Kuehlung 135:ErrorT4Rueckkuehlung 136:ErrorT5Quellenaustitt 137:ErrorT_Brauchwasser 138:ErrorT_Aussenfuehler 139:SMSchaltschrank 140:SMPhaseDrehfeld 141:SMWP1 142:SMWP2 143:SMSammelstoerung 144:SMReserve4 145:SMReserve5 146:SMReserve6 147:BMPumpeSoleWP1 148:BMPumpeHeizungWP1 149:BMPumpeKuehlung 150:BMPumpeRueckkuehlung 151:BMPumpeSoleWP2 152:BMPumpeHeizungWP2 153:BMPumpeBrauchwasserBMPump 154:RMV1_1offen 155:RMV1_2offen 156:RMV2_1offen 157:RMV2_2offen 158:RMV3_1offen 159:RMV3_2offen 160:RMVBWWoffen 161:BMResettaster 162:BMWPBetrieb 163:BMReserve2 164:BMReserve3 165:BMReserve4 166:BMReserve5 167:BMReserve6 168:BMReserve7 169:BMReserve8 170:BMReserve9 171:T_innen(C)
2022.01.25 00:00:00 3196800  57.156 30.000 30.000 4.000 226.000 8.875 1.997 225.000 0.656 0.147 50.016 2.000 1.000 57.188 0.000 4.555 0.000 1.997 1.766 2.486 0.000 9.820 3.000 1.000 10.700 28.200 31.300 12.100 0.000 0.000 27.300 10.200 5553.700 5553.700 6550.400 0.400 4.300 0.900 0.000 0.000 0.000 0.000 6548.200 6550.900 28.800 26.500 0.000 0.000 0.000 3.700 8.000 4.900 8.400 5.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.300 8.000 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1503.100 1505.500 7.000 0.000 2052.000 31.000 27.500 362.000 1.500 3153.000 27.000 30.700 7.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.420
2022.01.25 00:00:30 3196830  57.156 30.000 30.000 4.000 225.000 8.875 1.997 225.000 0.656 0.147 50.016 2.000 1.000 57.188 0.000 4.555 0.000 1.997 1.766 2.486 0.000 9.820 3.000 1.000 10.700 28.100 31.300 12.000 0.000 0.000 27.200 10.200 5553.700 5553.700 6550.500 0.400 4.300 0.900 0.000 0.000 0.000 0.000 6548.400 6551.000 27.900 26.500 0.000 0.000 0.000 3.800 8.000 5.100 8.500 6.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.300 8.000 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.700 1505.100 6.000 0.000 2052.000 30.900 27.500 363.000 1.400 3153.000 27.000 30.500 6.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.420
2022.01.25 00:01:00 3196860  57.156 30.000 30.000 4.000 225.000 8.875 1.997 225.000 0.656 0.147 49.969 2.000 1.000 57.188 0.000 4.555 0.000 1.997 1.766 2.486 0.000 9.820 3.000 1.000 10.800 28.000 31.300 11.900 0.000 0.000 27.100 10.200 5553.700 5553.700 6550.600 0.400 4.300 0.900 0.000 0.000 0.000 0.000 6548.500 6551.100 27.200 26.500 0.000 0.000 0.000 4.000 8.100 5.100 8.500 6.700 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.300 8.000 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1502.300 1504.700 6.000 0.000 2052.000 30.900 27.500 365.000 1.400 3153.000 27.100 30.100 5.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.440
2022.01.25 00:01:30 3196890  57.156 30.000 30.000 4.000 224.000 8.875 1.997 225.000 0.656 0.147 49.969 2.000 1.000 57.219 0.000 4.559 0.000 1.997 1.766 2.486 0.000 9.820 3.000 1.000 10.900 27.900 31.200 11.900 0.000 0.000 27.000 10.200 5553.700 5553.700 6550.800 0.400 4.300 0.900 0.000 0.000 0.000 0.000 6548.600 6551.200 26.800 26.500 0.000 0.000 0.000 4.200 8.100 5.400 8.500 7.100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.300 8.000 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.800 1504.300 5.000 0.000 2052.000 30.900 27.600 365.000 1.400 3153.000 27.100 29.400 5.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.450
2022.01.25 00:02:00 3196920  57.234 30.000 30.000 4.000 224.000 8.875 1.989 224.000 0.656 0.147 49.969 2.000 1.000 57.250 0.000 4.562 0.000 1.989 1.766 2.486 0.000 9.820 3.000 1.000 10.800 27.800 31.300 12.000 0.000 0.000 26.800 10.200 5553.700 5553.700 6551.000 0.400 4.300 0.700 0.000 0.000 0.000 0.000 6548.800 6551.400 26.500 26.500 0.000 0.000 0.000 4.400 8.200 5.400 8.500 7.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.200 7.900 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.400 1504.000 5.000 0.000 2052.000 30.900 27.600 366.000 1.400 3153.000 27.100 28.600 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.480
2022.01.25 00:02:30 3196950  57.234 30.000 30.000 4.000 225.000 8.875 1.997 225.000 0.828 0.146 49.969 2.000 1.000 57.250 0.000 4.562 0.000 1.997 1.766 2.486 0.000 9.820 3.000 1.000 10.900 27.700 31.200 11.900 0.000 0.000 26.700 10.200 5553.700 5553.700 6551.100 0.400 4.300 0.700 0.000 0.000 0.000 0.000 6548.900 6551.500 26.400 26.600 0.000 0.000 0.000 4.500 8.200 5.600 8.600 7.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.200 7.900 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1501.000 1503.600 4.000 0.000 2052.000 30.900 27.600 365.000 1.400 3153.000 27.100 27.900 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.480
2022.01.25 00:03:00 3196980  57.234 30.000 30.000 4.000 225.000 8.875 1.989 225.000 0.656 0.146 49.969 2.000 1.000 57.250 0.000 4.543 0.000 1.989 1.766 2.486 0.000 9.820 3.000 1.000 10.700 27.500 31.300 12.000 0.000 0.000 26.600 10.200 5553.700 5553.700 6551.100 0.400 4.300 0.700 0.000 0.000 0.000 0.000 6549.100 6551.600 26.400 26.600 0.000 0.000 0.000 4.700 8.300 5.600 8.600 8.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.200 7.900 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1500.600 1503.200 4.000 0.000 2052.000 30.900 27.600 367.000 1.400 3153.000 27.100 27.300 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.510
2022.01.25 00:03:30 3197010  57.234 30.000 30.000 4.000 225.000 8.719 1.997 225.000 0.656 0.147 49.969 2.000 1.000 57.281 0.000 4.539 0.000 1.997 1.766 2.486 0.000 9.820 3.000 1.000 10.800 27.500 31.200 11.900 0.000 0.000 26.600 10.200 5553.700 5553.700 6551.200 0.400 4.300 0.700 0.000 0.000 0.000 0.000 6549.300 6551.700 26.400 26.600 0.000 0.000 0.000 4.900 8.300 5.900 8.700 8.600 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.200 7.900 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1500.200 1502.900 4.000 0.000 2052.000 30.900 27.600 367.000 1.400 3153.000 27.100 26.800 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.510
2022.01.25 00:04:00 3197040  57.234 30.000 30.000 4.000 225.000 8.875 1.997 225.000 0.828 0.147 49.984 2.000 1.000 57.281 0.000 4.547 0.000 1.997 0.000 2.486 0.000 0.000 3.000 1.000 10.700 27.400 31.100 12.000 0.000 0.000 26.500 10.200 5553.700 5553.700 6551.400 0.300 4.300 0.700 0.000 0.000 0.000 0.000 6549.500 6551.800 26.400 26.600 0.000 0.000 0.000 5.000 8.300 5.900 8.700 8.900 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.200 7.900 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.100 1502.600 4.000 0.000 2052.000 30.800 27.600 367.000 1.400 3153.000 27.100 26.400 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.510
2022.01.25 00:04:30 3197070  57.234 30.000 30.000 4.000 225.000 8.875 1.989 225.000 0.656 0.147 49.984 2.000 1.000 57.312 0.000 4.555 0.000 1.989 0.000 2.486 0.000 0.000 3.000 1.000 10.800 27.400 31.100 12.000 0.000 0.000 26.400 10.200 5553.700 5553.700 6551.400 0.300 4.300 0.700 0.000 0.000 0.000 0.000 6549.700 6551.900 26.400 26.600 0.000 0.000 0.000 5.200 8.400 6.200 8.800 9.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 24.700 28.900 10.000 24.200 0.000 10.000 24.200 0.000 10.000 0.000 0.000 28.900 2.200 7.900 5.800 5.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.400 1502.300 4.000 0.000 2052.000 30.800 27.500 361.000 1.400 3153.000 27.100 26.200 4.000 0.000 43.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 17.540
